"標題","連結","日期",
"臺灣證券交易所對幸福水泥股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182cf80b3a90163","111年08月24日",
"臺灣證券交易所對中福國際股份有限公司違反重大訊息規定，處以新台幣10萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182cf79a060015f","111年08月24日",
"中國信託投信募集發行之中信特選金融ETF，將於8月26日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182cf6efeca015b","111年08月24日",
"證交所與新創有約! 首度參加「亞灣創新X新創大南方」活動","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182d2cef881016b","111年08月24日",
"證交所防範金融詐騙 教戰守則之4：三思而行：停、看、查","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182ce7dc8940151","111年08月24日",
"國泰中國A150 ETF(00743)將自111年9月29日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182ca0a7883014b","111年08月23日",
"全體證券商111年7月份稅後淨利52.02億元，累計稅後淨利236.55億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182c51763ab0143","111年08月22日",
"證交所防範金融詐騙 教戰守則之3：證交所教你八”不”’，避開金融詐騙","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182c4dfd145013e","111年08月22日",
"持續加碼!證交所擴大加碼舉辦臺灣創新板(TIB)開戶推廣獎勵活動","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182c49da6b5013a","111年08月22日",
"本國上市公司（不含金融業）111年第2季財務報告之每股淨值資料符合應暫停及恢復融資融券交易之名單","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182c45b9dd00136","111年08月22日",
"上週外資在集中市場賣超272.60億元，賣超陽明4.35萬張最多，另買超友達3.92萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182c3a4b69d0132","111年08月22日",
"本週發行量加權股價指數漲幅約為0.78%，上市股票總市值達48.12兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182b5451b30012d","111年08月19日",
"臺灣證券交易所對燦星網通股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182b059e9070120","111年08月18日",
"「天二科技股份有限公司」（證券代號：6834）採競價拍賣方式辦理承銷，於今(8/18)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182aff46b56011b","111年08月18日",
"臺灣創新板首發！錼創科技-KY創今日正式掛牌","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182af7524cf0117","111年08月18日",
"再接再厲! 證交所持續加碼舉辦臺灣創新板(TIB)交易及開戶推廣獎勵活動-系列三(投資人端)","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182ab1b23500112","111年08月17日",
"「汎銓科技股份有限公司」（證券代號：6830）採競價拍賣方式辦理承銷，於今（8/17）日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182aac3d304010e","111年08月17日",
"PlayNitride Inc.(中譯:錼創科技股份有限公司，簡稱：錼創科技-KY創，證券代號:6854）股票自111年8月18日開始於創新板上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182aa85a55a010a","111年08月17日",
"新世紀光電股份有限公司(公司簡稱：新世紀，公司代號：3383)及華上光電股份有限公司(公司簡稱：華上，公司代號：6289)有價證券將於111年09月26日終止上市。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a630d6210106","111年08月16日",
"「智晶光電股份有限公司」國內第ㄧ次有擔保轉換公司債（債券代號: 52451）採競價拍賣方式辦理承銷，於今（8/16）日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a5bdd3610101","111年08月16日",
"再接再厲! 證交所持續加碼舉辦臺灣創新板(TIB)交易及開戶推廣獎勵活動-系列二(證券商端)","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a5b7cacf00fd","111年08月16日",
"自111年8月18日起，中福及如興停止買賣、同開繼續列為變更交易方法、晟鈦及中視恢復交易方法。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a5927ae900f9","111年08月16日",
"自111年8月18日起，如興停止買賣，證交所強化相關監理措施","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a58c97c300f5","111年08月16日",
"本國上市公司111年上半年度營收獲利持穩成長","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a540ebb800f1","111年08月16日",
"111年第3季得為上市認購（售）權證（含牛熊證）之標的證券","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a48ae97900ed","111年08月16日",
"再接再厲! 證交所持續加碼舉辦臺灣創新板(TIB)交易及開戶推廣獎勵活動-系列一","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a116fa8700e5","111年08月15日",
"本國上市公司(不含金融保險公司)除中福及如興外，均已申報111年第2季財務報告","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a101525c00e1","111年08月15日",
"盤中零股交易撮合間隔時間將縮短為1分鐘","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182a0bc4ae600dc","111年08月15日",
"上週外資在集中市場賣超25.47億元，賣超兆豐金3.97萬張最多，另買超友達7.59萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01829fa4149d00ce","111年08月15日",
"臺灣證券交易所審議通過富邦投信「ICE FactSet全球綠能ESG指數(ICE? FactSet? Global Green Energy ESG Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01829196eec900a5","111年08月12日",
"本週發行量加權股價指數漲幅約為1.68%，上市股票總市值達47.73兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182911ebdc100a0","111年08月12日",
"2022年第3季MSCI指數臺股權重調整結果","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a018290d0d1ca009b","111年08月12日",
"鬆綁創新板股票之合格投資人資格","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01828b99d4410095","111年08月11日",
"全體上市公司111年7月份當月營收較110年同期成長6.81％，累計營業收入較110年同期成長10.05％","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01828b869f030091","111年08月11日",
"「威宏控股股份有限公司」國內第一次有擔保轉換公司債（債券代號：84421）採競價拍賣方式辦理承銷，於今（8/10）日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a018287a7d50c0088","111年08月10日",
"臺灣證券交易所有價證券上市審議委員會審議通過圓裕企業股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182879bf8930084","111年08月10日",
"證交所防範金融詐騙 教戰守則之2：千萬不要做這五件事","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a018286c505160080","111年08月10日",
"台耀化學股份有限公司(台耀，公司代號：4746)上市普通股及以其為標的之上市認購權證自111年8月10日起恢復交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a018281ffe476007a","111年08月09日",
"2022年7月集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182813de0e90075","111年08月09日",
"臺灣證券交易所訂於8月10日召開有價證券上市審議委員會第762次會議，將審議圓裕企業(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01827cf33b950071","111年08月08日",
"台耀化學股份有限公司(台耀，公司代號：4746)上市普通股及以其為標的之認購權證自111年8月9日起暫停交易。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01827ce9638a006d","111年08月08日",
"臺灣證券交易所有價證券上市審議委員會審議通過芯鼎科技股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01827cb5a29d0068","111年08月08日",
"證交所防範金融詐騙 教戰守則之1：解析騙徒話術三招","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01827b8abe6e0052","111年08月08日",
"上週外資在集中市場賣超119.89億元，賣超長榮航5.26萬張最多，另買超聯電6.20萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01827b5a5b8a004e","111年08月08日",
"凱基投信募集發行之凱基台灣優選高股息30ETF，將於8月9日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01826d9db2e1004a","111年08月05日",
"本週發行量加權股價指數漲幅約為0.24%，上市股票總市值達46.94兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a01826d5c8af60045","111年08月05日",
"上市公司111年第2季財務報告公告申報期限及注意事項","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182686ea5c40015","111年08月04日",
"兆豐投信募集發行之兆豐特選台灣晶圓製造ETF，將於8月8日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182685934b00011","111年08月04日",
"臺灣證券交易所訂於8月8日召開有價證券上市審議委員會第761次會議，將審議芯鼎科技(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a0182684a8b9d000d","111年08月04日",
"證交所提醒投資人關注基本面","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818262fb8a018267d442ca0005","111年08月04日",
"臺灣證券交易所對如興公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f32701826256c7810046","111年08月03日",
"「科技大未來」主題式業績發表會全系列活動於今日圓滿畫下句點","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f32701825e146478003a","111年08月02日",
"證交所宅在家學習網8月份推出如何看財務報表","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f327018258cc35e3002f","111年08月01日",
"上市公司111年度公司治理持續提升","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f3270182585287180027","111年08月01日",
"111年截至7月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f327018258512cdc0023","111年08月01日",
"111年7月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f32701825850182d001f","111年08月01日",
"上週外資在集中市場買超116.78億元，買超臺企銀4.16萬張最多，另賣超力積電6.25萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f3270182574936f90019","111年08月01日",
"本週「科技大未來」主題式業績發表會於今日圓滿完成，下週二為本系列活動最後一場次，歡迎投資大眾參與","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f3270182497df9130015","111年07月29日",
"本週發行量加權股價指數漲幅約為0.34%，上市股票總市值達46.82兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f3270182493d064e0010","111年07月29日",
"證交所於2022亞洲生技大展設展，提供資本市場募資訊息","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f327018247fc9765000b","111年07月29日",
"臺灣證券交易所對鴻海精密工業股份有限公司違反重大訊息規定，處以新台幣15萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f3270182445a33030006","111年07月28日",
"臺灣證券交易所對基泰建設股份有限公司違反重大訊息規定，處以新台幣30萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818243f32701824457cc300002","111年07月28日",
"證交所調整交割結算基金制度，健全集中市場財務安全防衛機制","https://www.twse.com.tw/zh/about/news/news/content.html?ff808081823eece401824382b2140011","111年07月28日",
"證交所宅在家學習網推出加入會員抽好禮活動","https://www.twse.com.tw/zh/about/news/news/content.html?ff808081823eece401824300e704000d","111年07月28日",
"臺灣證券交易所針對泰福生技股份有限公司（泰福-KY，公司代號：6541）違反重大訊息規定，處以新臺幣5萬元之違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff808081823eece401823f1146040006","111年07月27日",
"證交所主辦「111年全國教師證券知識研習營」正式開幕！","https://www.twse.com.tw/zh/about/news/news/content.html?ff808081823eece401823f0838db0002","111年07月27日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182392ef201823a05fbc2000a","111年07月26日",
"「科技大未來」主題式業績發表會延續上週盛況，於今日及本週五持續熱鬧登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182392ef201823a04d7db0006","111年07月26日",
"「宏碁資訊服務股份有限公司」（證券代號：6811）採競價拍賣方式辦理承銷，於今(7/26)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182392ef2018239fe3e3b0002","111年07月26日",
"自111年7月27日起，如興股份有限公司（公司簡稱:如興，公司代號：4414）上市有價證券列為變更交易方法。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a018235884a94005a","111年07月25日",
"關貿網路股份有限公司等10家上市公司預計於111年8月份假證交所場地自行舉辦法人說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a018234baa31a0056","111年07月25日",
"111年7月26日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a018234a27eab0051","111年07月25日",
"證交所永續發展路徑圖產業主題宣導會圓滿落幕","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a01823494fe87004d","111年07月25日",
"展達通訊(股)公司於111年7月25日下午2點30分送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a0182347e30110047","111年07月25日",
"睿生光電(股)公司於111年7月25日上午10點送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a0182347cb0ca0043","111年07月25日",
"台新金融控股股份有限公司己種特別股現金增資股款繳納憑證自111年7月26日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a0182343609660024","111年07月25日",
"弘凱自本（111）年7月26日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a0182342f3287001e","111年07月25日",
"上週外資在集中市場買超13.73億元，買超友達7.34萬張最多，另賣超中鋼10.55萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a018233634c8f0019","111年07月25日",
"第八屆臺灣少年足球聯誼賽 證券期貨單位攜手企業深耕培育屏東足球小將","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a01823309dce3000e","111年07月25日",
"今日第二場「科技大未來」主題式業績發表會順利完成，後續尚有6場將於7月26日至8月2日間登場，敬請期待","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a018225b6d005000a","111年07月22日",
"臺灣證券交易所接獲久裕興業科技股份有限公司（代號：4559）函知撤回其股票上市申請案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a018225b56a9b0006","111年07月22日",
"本週發行量加權股價指數漲幅約為2.74%，上市股票總市值達46.65兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818225381a0182253cd9a80001","111年07月22日",
"全體證券商111年6月份稅後淨利29.91億元，累計稅後淨利184.53億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080818224f5150182251e420f0001","111年07月22日",
"視陽光學(股)公司於111年7月21日送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff808081821fa6f0018220357c20000a","111年07月21日",
"首場「科技大未來」主題式業績發表會於今日圓滿完成，尚有眾多場次將於7月22日至8月2日間陸續登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff808081821fa6f001822020fde50005","111年07月21日",
"首場「科技大未來」主題式業績發表會將於明日熱鬧登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b9901821aba1d6c0027","111年07月20日",
"「立積電子股份有限公司」國內第一次無擔保轉換公司債(債券代號:49681)採競價拍賣方式辦理承銷，於今(7/20)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b9901821a41144e001e","111年07月20日",
"臺灣證券交易所對如興公司違反重大訊息規定，處以新台幣150萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b990182164c26730017","111年07月19日",
"「正德海運股份有限公司」國內第五次無擔保轉換公司債(債券代號: 26415)採競價拍賣方式辦理承銷，於今(7/19)日完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b99018215e82bce0011","111年07月19日",
"臺灣證券交易所即日起對如興公司111年7月18日重大訊息進行查核","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b99018213ddedf9000a","111年07月18日",
"第一金投信募集發行之第一金太空衛星ETF，將於7月20日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b99018210dfa93a0006","111年07月18日",
"臺灣證券交易所對台灣土地開股份有限公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808182109b99018210dcb5e60002","111年07月18日",
"上週外資在集中市場賣超170.36億元，賣超中信金5.59萬張最多，另買超長榮航3.53萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f01820f203f5c0140","111年07月18日",
"臺灣證券交易所接獲鼎恒數位科技股份有限公司(代號：6738)函知撤回其股票上市申請案","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f018201490c7a013c","111年07月15日",
"本週發行量加權股價指數漲幅約為0.60%，上市股票總市值達45.41兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0182010926800137","111年07月15日",
"「科技大未來」主題式業績發表會於7月21日起陸續登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181fc04d8290128","111年07月14日",
"瑞鼎科技股份有限公司(代號：3592)自111年7月15日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181fbb89be80124","111年07月14日",
"洋基工程自本（111）年7月14日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f6d72f8c0114","111年07月13日",
"外資今年以來借賣占市場成交比重僅2.49%，金額尚非屬重大","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f687c8cf010f","111年07月13日",
"臺灣證券交易所針對聯德控股股份有限公司（聯德控股-KY，公司代號: 4912）違反重大訊息規定，處以新臺幣3萬元之違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f1cf066e010b","111年07月12日",
"7月11日證券商申報投資人違約金額之說明","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f1c509350106","111年07月12日",
"交易新制報你知!!證交所與證券商/投信公司聯合主辦「111年投資講座」於7月12日起開始報名","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f1a373cc0102","111年07月12日",
"「全科科技股份有限公司」國內第四次無擔保轉換公司債(證券代號: 32094)採競價拍賣方式辦理承銷，於今(7/12)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f180c99700fe","111年07月12日",
"「安集科技股份有限公司」國內第四次無擔保轉換公司債(證券代號:64774)採競價拍賣方式辦理承銷，於今(7/12)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f17b61d400f9","111年07月12日",
"全體上市公司111年6月份當月營收較110年同期成長15.09％，累計營業收入較110年同期成長10.6％","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181f04c75de00f0","111年07月12日",
"「明安國際企業股份有限公司」國內第三次無擔保轉換公司債(證券代號: 89383)採競價拍賣方式辦理承銷，於今(7/11)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181ec960b0300eb","111年07月11日",
"BP上證50 ETF (008201)將自111年8月11日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181ec7a383000e7","111年07月11日",
"2022年6月暨第二季集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181ec7065ea00e2","111年07月11日",
"上週外資在集中市場賣超19.04億元，賣超群創5.15萬張最多，另買超長榮航5.98萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181eb51b20a00dd","111年07月11日",
"證交所呼籲投資人應理性因應股市漲跌","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181eb17d71e00d9","111年07月11日",
"國泰投信募集發行之國泰全球數位支付服務ETF，將於7月13日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181dd63a26300d5","111年07月08日",
"本週發行量加權股價指數漲幅約為0.85%，上市股票總市值達45.13兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181dd3f33e800d1","111年07月08日",
"臺灣證券交易所對遠雄自貿港投資控股股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181d8141db300c6","111年07月07日",
"上市公司應建立良好之重大訊息評估及發布機制暨提升法說會資訊透明度","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181d8099c5400c2","111年07月07日",
"證交所提醒投資人關注基本面","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181d23e25e4008f","111年07月06日",
"精聯電子(股)公司於111年7月5日送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181cdd430a30087","111年07月05日",
"111年7月6日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181cd8b91b70082","111年07月05日",
"111年7月5日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181c8a47759006a","111年07月04日",
"證交所提醒投資人勿輕信市場謠言或不實資訊","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181c88251750062","111年07月04日",
"宅在家學習網最新響應式網頁設計 7月份推出新股上市公開申購說明","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181c7de591d003b","111年07月04日",
"上週外資在集中市場賣超400.65億元，賣超國泰金5.85萬張最多，另買超友達4.51萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181c744fa6b002c","111年07月04日",
"台灣土地開發股份有限公司（台開，公司代號：2841）自111年7月5日起併案列為變更交易方法。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181b961be150017","111年07月01日",
"111年7月4日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181b9356e5a0013","111年07月01日",
"定穎電子股份有限公司(定穎，公司代號：6251)因股份轉換，其上市有價證券於111年8月25日終止上市，定穎投資控股股份有限公司普通股於同日(111年8月25日)上市。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181b92f7275000f","111年07月01日",
"本週發行量加權股價指數跌幅約為6.27%，上市股票總市值達44.76兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181b8f20bb4000a","111年07月01日",
"證交所今日舉行新卸任董事長交接典禮","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181b8dbe1df0006","111年07月01日",
"上市公司執行買回庫藏股情形","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808181b88f0f0181b8cdec6f0002","111年07月01日",
"111年截至6月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b86a3bac02d6","111年07月01日",
"111年6月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b867cd5602d2","111年07月01日",
"111年第3季得為上市認購（售）權證（含牛熊證）之標的證券","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b4405b8602c0","111年06月30日",
"芯鼎科技(股)公司於111年6月30日下午2點30分送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b433fce602bc","111年06月30日",
"久裕興業科技及圓裕企業等2家公司分別於111年6月30日上午10點及11點送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b42976d902b8","111年06月30日",
"詠業自111年7月1日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b3f4b68502b3","111年06月30日",
"證交所公布本國上市公司110年度非擔任主管職務之全時員工薪資資訊","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b3aced5102af","111年06月30日",
"證交所於7月1日上午9時舉辦新卸任董事長交接典禮","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b38f24ce02ab","111年06月30日",
"臺灣證券交易所股份有限公司召開第21屆董事會暨監察人會議","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b382010c02a7","111年06月30日",
"台股近期波動大，證交所呼籲投資人理性以對","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b31cec2b02a2","111年06月30日",
"第八屆公司治理評鑑 Top 5%得獎影片上線，標竿企業引領提升公司治理!","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181b2419ece029c","111年06月30日",
"采鈺科技股份有限公司股票自111年6月30日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181aece50cf0298","111年06月29日",
"上品自本（111）年6月30日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181ae76237a0293","111年06月29日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181ae104919028f","111年06月29日",
"111年6月29日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181ad241198028a","111年06月29日",
"「怡利電子工業股份有限公司」國內第二次有擔保轉換公司債(證券代號:24972)採競價拍賣方式辦理承銷，於今(6/28)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a9341eb1027c","111年06月28日",
"證交所永續發展路徑圖產業主題宣導會7月登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a4cdd1050278","111年06月27日",
"證交所參與「2022 ESG高峰會」圓滿落幕","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a4c31b140274","111年06月27日",
"臺灣證券交易所對新光金融控股股份有限公司違反重大訊息規定，處以新台幣10萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a4bf5d68026e","111年06月27日",
"臺灣證券交易所對台新金融控股股份有限公司違反重大訊息規定，處以新台幣10萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a4bccd6e026a","111年06月27日",
"中國信託投信募集發行之中信臺灣智慧50 ETF，將於6月29日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a3c32f380261","111年06月27日",
"上週外資在集中市場賣超229.75億元，賣超聯電15.41萬張最多，另買超群創22.41萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181a32d0c130257","111年06月27日",
"台灣土地開發股份有限公司(公司簡稱：台開，公司代號：2841)有價證券將於111年8月4日終止上市。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018195308fc80248","111年06月24日",
"111年6月27日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181950f36150244","111年06月24日",
